Petition,URL,State,Signatures Count
Make specialist training a requirement for licensing of zoos with exotic animals,https://petition.parliament.uk/petitions/205163,closed,230
Parliament's vote on the Brexit deal must include an option to remain in the EU.,https://petition.parliament.uk/petitions/205169,closed,113612
"We ask the Government to commit to the UK's continued participation in Erasmus
",https://petition.parliament.uk/petitions/205172,closed,1577
Stop shops opening on boxing day,https://petition.parliament.uk/petitions/205178,closed,172
Firms that offer tax avoidance services should not win public sector contracts,https://petition.parliament.uk/petitions/205180,closed,16
Change the law to make it compulsory for all taxis to be fitted with CCTV,https://petition.parliament.uk/petitions/205191,closed,117
Require gas products to only be sold to qualified Gas Engineers.,https://petition.parliament.uk/petitions/205194,closed,857
Pass legislation for the use of indelible ink pens mandatory for ALL elections.,https://petition.parliament.uk/petitions/205197,closed,17
Change immigration Rules and accept full time study in UK as proof of English,https://petition.parliament.uk/petitions/205204,closed,1840
Introduce a system for immigration to the UK like Australia based on work skills,https://petition.parliament.uk/petitions/205254,closed,94
Same sex married couples should be able to divorce on grounds of adultery,https://petition.parliament.uk/petitions/205255,closed,78
Ban (Prospective) Employers asking about salary history from job applicants,https://petition.parliament.uk/petitions/205261,closed,15
Make shared parental leave available to all working parents,https://petition.parliament.uk/petitions/205262,closed,56
Raise the voting age to 21,https://petition.parliament.uk/petitions/205279,closed,244
"Make cat calling, objectification and sexual harassment in the street illegal.",https://petition.parliament.uk/petitions/205280,closed,208
Deliver on the promise of parity of esteem between mental & physical health.,https://petition.parliament.uk/petitions/205291,closed,127
Ban vans parking and blocking views of crossings&driveways,https://petition.parliament.uk/petitions/205292,closed,10
Provide statutory anonymity for victims of homophobic & transphobic hate crime.,https://petition.parliament.uk/petitions/205306,closed,380
Reduce 20% VAT on bottled water to zero in line with proposed sugar tax,https://petition.parliament.uk/petitions/205307,closed,127
Make dog and cat runs planning permission exempt,https://petition.parliament.uk/petitions/205314,closed,76
Limit alcohol labels and add warnings,https://petition.parliament.uk/petitions/205328,closed,23
Declare the 2016 referendum vote null and void due to foreign interference,https://petition.parliament.uk/petitions/205332,closed,29136
Make all referendums require 60% of the vote to effect a change,https://petition.parliament.uk/petitions/205341,closed,34
"Make it a criminal,not civil, offence to take part in an unauthorised encampment",https://petition.parliament.uk/petitions/205344,closed,325
Lower the price of road tax for petrol and increase the price for diesel,https://petition.parliament.uk/petitions/205346,closed,13
Save the Borough of Poole.,https://petition.parliament.uk/petitions/205347,closed,396
"Pass legislation making animals legally ""Sentient Beings"" in UK law.",https://petition.parliament.uk/petitions/205348,closed,17214
Make Falconry in the UK licensed.,https://petition.parliament.uk/petitions/205364,closed,11
Make the 'Too Close for Comfort' scheme compulsory to all police forces,https://petition.parliament.uk/petitions/205371,closed,23
Hold a Public Inquiry into >45000 extra deaths linked to austerity since 2010,https://petition.parliament.uk/petitions/205379,closed,19
Ban log burning stoves that pollute the air,https://petition.parliament.uk/petitions/205383,closed,28
"Abolish 3 points for vehicles with defective tyres CU30, change to a fine only!",https://petition.parliament.uk/petitions/205384,closed,39
Make Financial Studies a core subject on the National Curriculum at Key Stage 4,https://petition.parliament.uk/petitions/205386,closed,25
Repeal the Vagrancy Act 1824,https://petition.parliament.uk/petitions/205388,closed,20549
Bring back vehicle tax discs,https://petition.parliament.uk/petitions/205396,closed,34
Change the way fines i.e. Speeding/Drunk and Disorderly are calculated.,https://petition.parliament.uk/petitions/205415,closed,18
Stop penalising long-term partners at 40% when it comes to Inheritance Tax,https://petition.parliament.uk/petitions/205417,closed,21
Make it law that airlines allow special assistance car seats on planes,https://petition.parliament.uk/petitions/205418,closed,149
Abolish taxation on voluntary tips for good service.,https://petition.parliament.uk/petitions/205421,closed,21
"Change the law on selling houses in the UK, in favour of protecting the vendors.",https://petition.parliament.uk/petitions/205424,closed,115
Make sure that development of new drugs is not adversely affected by BREXIT.,https://petition.parliament.uk/petitions/205430,closed,23
Full labelling on ALL goods regarding animal ingredients or use in production,https://petition.parliament.uk/petitions/205442,closed,2613
Ban the sale of over the counter codeine based pain killers,https://petition.parliament.uk/petitions/205443,closed,17
Make the misuse of a disabled parking bay a criminal offence.,https://petition.parliament.uk/petitions/205446,closed,87
Provide funding for specialist services for children with severe obesity,https://petition.parliament.uk/petitions/205447,closed,544
Put pressure on Libya to take action to stop enslavement of Black Africans.,https://petition.parliament.uk/petitions/205476,closed,269157
People Aid - govt pays your share of overseas aid to the charity you choose,https://petition.parliament.uk/petitions/205482,closed,59
Withhold all contractual payments to the EU untill a Brexit deal is reached.,https://petition.parliament.uk/petitions/205485,closed,31
Set up a UK Sovereign Wealth Fund,https://petition.parliament.uk/petitions/205491,closed,12
The undersigned ask for the following to b implemented to End the Housing Crisis,https://petition.parliament.uk/petitions/205504,closed,20
Reduce the overseas aid to 0.2% of GNI.,https://petition.parliament.uk/petitions/205505,closed,295
"To reform outdated English marriage law, which is no longer ‘Fit For Purpose’",https://petition.parliament.uk/petitions/205526,closed,289
Make tax incentives and laws for companies allowing people to work  from home.,https://petition.parliament.uk/petitions/205548,closed,18
Reverse the planned ban on letting agent fees to tenants,https://petition.parliament.uk/petitions/205557,closed,13
Make cyclists display number plates. They are road users as well.,https://petition.parliament.uk/petitions/205559,closed,160
Debate the Whip system in the House of Commons for a major reform of the system.,https://petition.parliament.uk/petitions/205569,closed,321
Review eligibility date for Officers to get Long Service & Good Conduct medal.,https://petition.parliament.uk/petitions/205570,closed,39
Establish an independent board that investigates complaints against the Police,https://petition.parliament.uk/petitions/205579,closed,16
Urge Ofsted to rethink policy of asking Muslim children about wearing a Hijab,https://petition.parliament.uk/petitions/205593,closed,206
Ban all plastic shopping bags and instead only sell reusable shopping bags.,https://petition.parliament.uk/petitions/205594,closed,102
Make getting a tattoo legal at 16 legal with parental consent.,https://petition.parliament.uk/petitions/205600,closed,53
Reduce the tax on cigarettes and return cigarettes to old packaging,https://petition.parliament.uk/petitions/205604,closed,18
Abolish the Solicitors Regulation Authority,https://petition.parliament.uk/petitions/205607,closed,894
Change the 5p charge for plastic bags to 10p and replace with bags for life,https://petition.parliament.uk/petitions/205622,closed,33
Protect Hospitals with exclusion zones preventing protest outside,https://petition.parliament.uk/petitions/205625,closed,1847
Higher the tax free amount from £11500 to £15000,https://petition.parliament.uk/petitions/205637,closed,52
Stop charging VAT on vet treatments/animal medicinces,https://petition.parliament.uk/petitions/205656,closed,235
"Save Old Heath Saxon Church, Chesterfield, Derbyshire.",https://petition.parliament.uk/petitions/205663,closed,46
Improve safety and quality of our road network and reduce congestion,https://petition.parliament.uk/petitions/205665,closed,30
